"size_date","size_ret"
"1 1970-04-07",-0.00793493417965857
"5 1970-04-08",0.00157263367509908
"3 1970-04-08",-0.00431700937975959
"4 1970-04-08",-0.00360675079881635
"2 1970-04-08",-0.00419182976928755
"1 1970-04-08",-0.00648044438672565
"5 1970-04-09",0.00176317822496479
"3 1970-04-09",-0.00560178054343799
"4 1970-04-09",-0.00552733923305677
"2 1970-04-09",-0.00837431551878142
"1 1970-04-09",-0.00514244393893548
"5 1970-04-10",-0.00106733951219365
"3 1970-04-10",-0.00750258631822239
"4 1970-04-10",-0.00599933884876725
"2 1970-04-10",-0.00907447650319519
"1 1970-04-10",-0.00810270815243266
"5 1970-04-13",-0.010612893180494
"3 1970-04-13",-0.0159229417066964
"4 1970-04-13",-0.0151454018501195
"2 1970-04-13",-0.0145545160313714
"1 1970-04-13",-0.0126264929595918
"5 1970-04-14",-0.00777374367566788
"3 1970-04-14",-0.0185056578548236
"4 1970-04-14",-0.0119863900885365
"2 1970-04-14",-0.0200668176034129
"1 1970-04-14",-0.018073219702776
"5 1970-04-15",-0.00152288375593166
"3 1970-04-15",-0.00224123920672029
"4 1970-04-15",-0.00739035173555763
"2 1970-04-15",-0.00852792933374039
"1 1970-04-15",-0.00627507420900973
"5 1970-04-16",-0.00961736500220872
"3 1970-04-16",-0.0121483701186535
"4 1970-04-16",-0.015611982105242
"2 1970-04-16",-0.0190026365654442
"1 1970-04-16",-0.011919618417344
"5 1970-04-17",-0.00168614902724569
"3 1970-04-17",-0.00652680054759206
"4 1970-04-17",-0.00457979420914389
"2 1970-04-17",-0.00496810280773249
"1 1970-04-17",-0.0100045623155683
"5 1970-04-20",0.00256930232470756
"3 1970-04-20",-0.00220952794038013
"4 1970-04-20",0.00216797218928173
"2 1970-04-20",-0.00556052044063354
"1 1970-04-20",-0.00688289937452033
"5 1970-04-21",-0.00662102060716378
"3 1970-04-21",-0.0094043006699288
"4 1970-04-21",-0.00618726674005455
"2 1970-04-21",-0.00858217002173553
"1 1970-04-21",-0.0103292925145136
"5 1970-04-22",-0.0144978367663701
"3 1970-04-22",-0.0204629986378046
"4 1970-04-22",-0.0221502517390332
"2 1970-04-22",-0.0171238244569876
"1 1970-04-22",-0.0218123728364418
"5 1970-04-23",-0.0153582779524567
"3 1970-04-23",-0.0288263124583566
"4 1970-04-23",-0.0221886643546744
"2 1970-04-23",-0.0277009568436984
"1 1970-04-23",-0.025843946018729
"5 1970-04-24",-0.00502135965062765
"3 1970-04-24",-0.00821579126965428
"4 1970-04-24",-0.00970009546295915
"2 1970-04-24",-0.016471050417356
"1 1970-04-24",-0.0134552854955589
"5 1970-04-27",-0.0187373156966381
"3 1970-04-27",-0.0293974714926249
"4 1970-04-27",-0.0257881111295145
"2 1970-04-27",-0.030411066946158
"1 1970-04-27",-0.0298401830434758
"5 1970-04-28",-0.0196982993939058
"3 1970-04-28",-0.0154381946804342
"4 1970-04-28",-0.020742411396744
"2 1970-04-28",-0.0268712986699584
"1 1970-04-28",-0.025476141953583
"5 1970-04-29",0.0197997505477454
"3 1970-04-29",0.020731374476595
"4 1970-04-29",0.0235302466710817
"2 1970-04-29",0.027255436202591
"1 1970-04-29",0.014886852393299
"5 1970-04-30",-0.00241929977541341
"3 1970-04-30",0.00140257836498506
"4 1970-04-30",-0.00188713697869784
"2 1970-04-30",0.00304239365076141
"1 1970-04-30",0.0108425228516371
"5 1970-05-01",-0.00142969732300465
"3 1970-05-01",-0.00296930675965561
"4 1970-05-01",-0.0021041786865383
"2 1970-05-01",0.000197909651813029
"1 1970-05-01",0.000813268357805247
"5 1970-05-04",-0.0276133354277518
"3 1970-05-04",-0.0275557164158587
"4 1970-05-04",-0.0299740257999209
"2 1970-05-04",-0.0243384123544408
"1 1970-05-04",-0.0157663702241302
"5 1970-05-05",-0.00776132733771673
"3 1970-05-05",-0.0143525341864044
"4 1970-05-05",-0.0153480470414347
"2 1970-05-05",-0.0235637719614862
"1 1970-05-05",-0.0184967895702839
"5 1970-05-06",0.0118557618284446
"3 1970-05-06",0.0174645282967343
"4 1970-05-06",0.0206248452959862
"2 1970-05-06",0.0223523167859009
"1 1970-05-06",0.0163630081996928
"5 1970-05-07",0.00604585119224321
"3 1970-05-07",0.00552436702043778
"4 1970-05-07",0.00972109038411022
"2 1970-05-07",0.0106409411558918
"1 1970-05-07",0.00784444426752198
"5 1970-05-08",-0.00336334888098214
"3 1970-05-08",-0.001997710046607
"4 1970-05-08",-0.00816681100779312
"2 1970-05-08",-0.00321758449408792
"1 1970-05-08",-0.000305009838296072
"5 1970-05-11",-0.0119154295172468
"3 1970-05-11",-0.00893182690166309
"4 1970-05-11",-0.0137430131519116
"2 1970-05-11",-0.00830678368565664
"1 1970-05-11",-0.00644089783224586
"5 1970-05-12",-0.00918574894598107
"3 1970-05-12",-0.0108164889786138
"4 1970-05-12",-0.00947880358301495
"2 1970-05-12",-0.0117326144645545
"1 1970-05-12",-0.0119127906158283
"5 1970-05-13",-0.0166334797603462
"3 1970-05-13",-0.0228431494068248
"4 1970-05-13",-0.0222676618102058
"2 1970-05-13",-0.0186129530462329
