"size_date","size_ret"
"3 1970-02-11",0.00658142360657773
"4 1970-02-11",0.00969371639072325
"1 1970-02-11",0.000958337399817574
"5 1970-02-12",-0.00206550752033545
"2 1970-02-12",0.0016777974869991
"3 1970-02-12",-0.00311360820453694
"4 1970-02-12",0.00136351454848103
"1 1970-02-12",0.00014553155541114
"5 1970-02-13",-0.00127063259365285
"2 1970-02-13",-0.00181274754922792
"3 1970-02-13",-0.000558963730922014
"4 1970-02-13",-0.00125158536731645
"1 1970-02-13",-0.00154341125652281
"5 1970-02-16",-3.23497378264997e-05
"2 1970-02-16",0.0011317560509352
"3 1970-02-16",-0.000945429058165742
"4 1970-02-16",-0.000221425047186337
"1 1970-02-16",0.000318956481166832
"5 1970-02-17",-0.00112657495576753
"2 1970-02-17",-0.00451141829879749
"3 1970-02-17",-0.00501009759675469
"4 1970-02-17",-0.00143923279168772
"1 1970-02-17",-0.00544369855072335
"5 1970-02-18",0.0129699725424197
"2 1970-02-18",0.0100463266409964
"3 1970-02-18",0.0126374704621412
"4 1970-02-18",0.0106177124456356
"1 1970-02-18",0.00614076788494429
"5 1970-02-19",0.00364596692389795
"2 1970-02-19",0.00327031146131194
"3 1970-02-19",0.0014207440402377
"4 1970-02-19",0.00203930414168945
"1 1970-02-19",-0.000429361816324879
"5 1970-02-20",0.00463582297561194
"2 1970-02-20",0.00231303849825051
"3 1970-02-20",0.00162161026213731
"4 1970-02-20",-0.00111778564357469
"1 1970-02-20",-0.00163631510271225
"5 1970-02-24",0.000435224125987412
"2 1970-02-24",-0.00218094750209379
"3 1970-02-24",-0.00163838296466686
"4 1970-02-24",0.00115289000091171
"1 1970-02-24",-0.000730157422796926
"5 1970-02-25",0.0158057690202096
"2 1970-02-25",0.015920403935784
"3 1970-02-25",0.0165331748890365
"4 1970-02-25",0.0152099797607626
"1 1970-02-25",0.00906433281832484
"5 1970-02-26",-0.0045322308726248
"2 1970-02-26",-0.00577404758289644
"3 1970-02-26",-0.00549013770664381
"4 1970-02-26",-0.00363906779147179
"1 1970-02-26",-0.00118441681501778
"5 1970-02-27",0.00739531131608027
"2 1970-02-27",0.00549790287301636
"3 1970-02-27",0.00982715524781445
"4 1970-02-27",0.0100415096292063
"1 1970-02-27",0.0100487631819054
"5 1970-03-02",0.00159570037268219
"2 1970-03-02",0.000426276667048297
"3 1970-03-02",-2.26403550274803e-05
"4 1970-03-02",0.00357435867787373
"1 1970-03-02",0.00280156267459516
"5 1970-03-03",0.00657561956986342
"2 1970-03-03",0.00188785000832485
"3 1970-03-03",0.00348738281956246
"4 1970-03-03",0.0053525210216843
"1 1970-03-03",0.000504106270942373
"5 1970-03-04",-0.00209415348761143
"2 1970-03-04",-0.0030441955829796
"3 1970-03-04",0.00126819059613617
"4 1970-03-04",-0.00123772288542464
"1 1970-03-04",-0.00154847135526639
"5 1970-03-05",-0.000215710647800247
"2 1970-03-05",0.00391661777975097
"3 1970-03-05",0.00230738443163756
"4 1970-03-05",0.00436708339220927
"1 1970-03-05",0.000531163155324241
"5 1970-03-06",-0.00667197622722156
"2 1970-03-06",-0.00442528601637988
"3 1970-03-06",-0.00513271822304035
"4 1970-03-06",-0.00684663292152697
"1 1970-03-06",-0.00143445440086466
"5 1970-03-09",-0.010092220325775
"2 1970-03-09",-0.0107005468179465
"3 1970-03-09",-0.0115039209213059
"4 1970-03-09",-0.0104053294136567
"1 1970-03-09",-0.00738401988488473
"5 1970-03-10",0.0026248136729263
"2 1970-03-10",-0.000810650854883618
"3 1970-03-10",-0.00261584500382424
"4 1970-03-10",0.00121423390680586
"1 1970-03-10",-0.00430187478202687
"5 1970-03-11",-0.000551677190113528
"2 1970-03-11",-0.00183153640929235
"3 1970-03-11",-0.000451369230682778
"4 1970-03-11",-0.00118369613764791
"1 1970-03-11",0.00103679774577752
"5 1970-03-12",-0.00390280049079452
"2 1970-03-12",-0.00461445972130389
"3 1970-03-12",-0.00864872691627757
"4 1970-03-12",-0.00741177561041061
"1 1970-03-12",-0.00673148733118937
"5 1970-03-13",-0.00557683466476184
"2 1970-03-13",-0.0102295226671678
"3 1970-03-13",-0.00791254811153206
"4 1970-03-13",-0.00668516029852519
"1 1970-03-13",-0.00769645812375069
"5 1970-03-16",-0.0104102909731541
"2 1970-03-16",-0.0161546092642116
"3 1970-03-16",-0.0141711787092593
"4 1970-03-16",-0.0115625490460372
"1 1970-03-16",-0.0159428650638329
"5 1970-03-17",0.00444618993826091
"2 1970-03-17",-0.00112329196870531
"3 1970-03-17",0.00263194467056336
"4 1970-03-17",0.00344996594805554
"1 1970-03-17",-0.00318147699424976
"5 1970-03-18",0.00307320546751684
"2 1970-03-18",0.000494553638292903
"3 1970-03-18",0.00297905896849616
"4 1970-03-18",0.00341864401702955
"1 1970-03-18",0.000689955054594876
"5 1970-03-19",-0.00151965819711498
"2 1970-03-19",-0.00640011921214636
"3 1970-03-19",-0.0072174505368195
"4 1970-03-19",-0.00453990212553896
"1 1970-03-19",-0.00716518433276456
"5 1970-03-20",-0.00389917894162312
"2 1970-03-20",-0.0131301334330789
"3 1970-03-20",-0.0100876372860582
"4 1970-03-20",-0.00677818252168506
"1 1970-03-20",-0.00898320581578757
"5 1970-03-23",-0.000614282286977006
"2 1970-03-23",-0.00402709549115929
"3 1970-03-23",-0.00393342399022622
"4 1970-03-23",-0.000543846559649972
"1 1970-03-23",-0.00453905487757748
"5 1970-03-24",0.0111745418088448
"2 1970-03-24",0.00695756374733649
"3 1970-03-24",0.00664250496325335
"4 1970-03-24",0.00703061709717319
"1 1970-03-24",0.00167287468531156
"5 1970-03-25",0.0211293238623901
"2 1970-03-25",0.0283669204919385
"3 1970-03-25",0.0282931450015648
"4 1970-03-25",0.0232278721158934
"1 1970-03-25",0.0249222715486011
"5 1970-03-26",0.00183786995286392
"2 1970-03-26",0.00262460216849436
"3 1970-03-26",0.00393140105061798
"4 1970-03-26",0.0016598303077911
"1 1970-03-26",0.00417363142400002
"5 1970-03-30",-0.00245279812805174
"2 1970-03-30",-0.00408352883590361
"3 1970-03-30",-0.00385666037167794
"4 1970-03-30",-0.00040299936757758
"1 1970-03-30",-0.00199571310335996
"5 1970-03-31",-0.000230267492160036
"2 1970-03-31",-0.0030921027084084
"3 1970-03-31",0.000363473985988866
"4 1970-03-31",0.000425722715784506
"1 1970-03-31",-0.00240625401308154
"5 1970-04-01",0.00514331865113208
"2 1970-04-01",0.00167213516879008
"3 1970-04-01",0.00187066040144771
"4 1970-04-01",0.00567432040760148
"1 1970-04-01",0.0023946343794274
"5 1970-04-02",-0.00349384216146697
"2 1970-04-02",-0.00223609879214755
"3 1970-04-02",-0.00139363345671811
"4 1970-04-02",-0.00311716807205474
"1 1970-04-02",-0.0015204778849811
"5 1970-04-03",-0.00439880694363865
"2 1970-04-03",-0.00458379161078902
"3 1970-04-03",-0.00277243792073428
"4 1970-04-03",-0.00581494577269756
"1 1970-04-03",-0.0055345284559688
"5 1970-04-06",-0.00695971383379415
"2 1970-04-06",-0.0091932039924861
"3 1970-04-06",-0.00971615296293027
"4 1970-04-06",-0.0113983861034498
"1 1970-04-06",-0.00660464608033702
"5 1970-04-07",-0.00295029266845427
"2 1970-04-07",-0.00665613264524081
"3 1970-04-07",-0.00399224601733854
"4 1970-04-07",-0.00535747850238874
"1 1970-04-07",-0.00650913751152016
"5 1970-04-08",-0.000730910993058728
"2 1970-04-08",-0.00447419285080328
"3 1970-04-08",-0.00524685457862198
"4 1970-04-08",-0.00401919606423015
"1 1970-04-08",-0.00420334210738795
"5 1970-04-09",0.000204718521922546
"2 1970-04-09",-0.00510839124425626
"3 1970-04-09",-0.00625620853736314
"4 1970-04-09",-0.00368658816817582
"1 1970-04-09",-0.00542325406179075
"5 1970-04-10",-0.00341004465501553
"2 1970-04-10",-0.0103261684019152
"3 1970-04-10",-0.00899047700468258
"4 1970-04-10",-0.00653948646821309
"1 1970-04-10",-0.0086778302238979
"5 1970-04-13",-0.00680915792492315
"2 1970-04-13",-0.0180403231749439
"3 1970-04-13",-0.016911838241497
"4 1970-04-13",-0.0131750299555095
"1 1970-04-13",-0.0142851886788825
"5 1970-04-14",-0.00737653857424079
"2 1970-04-14",-0.0179390865800388
"3 1970-04-14",-0.0140706665090825
"4 1970-04-14",-0.0108264768233975
"1 1970-04-14",-0.0185432040383525
"5 1970-04-15",-0.00209002780212929
"2 1970-04-15",-0.0038713830232354
"3 1970-04-15",-0.00515510285838699
"4 1970-04-15",-0.00541611453463104
"1 1970-04-15",-0.00730430028750432
"5 1970-04-16",-0.00960727988159719
